new_file,original_file,classes,class_names,split,source
dataset_004044.jpg,1194091@0_05001_221026_P1_T3__0523.jpg,2,Styrofoam,train,영상추출
dataset_004045.jpg,1315314@0_05001_221020_P1_T3__1010.jpg,2,Styrofoam,train,영상추출
dataset_004046.jpg,1448789@0_01002_221110_P1_T3__1396.jpg,0,Can,train,영상추출
dataset_004047.jpg,1248331@0_01001_221110_P1_T3__1299.jpg,0,Can,train,영상추출
dataset_004048.jpg,1257502@0_01001_221110_P1_T3__4310.jpg,0,Can,train,영상추출
dataset_004049.jpg,1111206@0_05001_221006_P1_T3__1721.jpg,2,Styrofoam,train,영상추출
dataset_004050.jpg,1308272@0_03002_221028_P1_T3__0608.jpg,1,Pet bottle,train,영상추출
dataset_004051.jpg,984604@0_05001_220906_P1_T3__0961.jpg,2,Styrofoam,train,영상추출
dataset_004052.jpg,1114918@0_05001_221006_P1_T3__0524.jpg,2,Styrofoam,train,영상추출
dataset_004053.jpg,941938@0_01002_220906_P1_T3__1686.jpg,0,Can,train,영상추출
dataset_004054.jpg,1316515@0_05001_221020_P1_T3__0484.jpg,2,Styrofoam,train,영상추출
dataset_004055.jpg,949022@0_01002_220906_P1_T3__2517.jpg,0,Can,train,영상추출
dataset_004056.jpg,1204716@0_03002_221026_P1_T3__0534.jpg,1,Pet bottle,train,영상추출
dataset_004057.jpg,1029229@0_01001_221006_P1_T3__2099.jpg,0,Can,train,영상추출
dataset_004058.jpg,997658@0_03002_220907_P1_T3__1067.jpg,1,Pet bottle,train,영상추출
dataset_004059.jpg,1319084@0_03002_221028_P1_T3__0055.jpg,1,Pet bottle,train,영상추출
dataset_004060.jpg,1217085@0_01002_221026_P1_T3__6221.jpg,0,Can,train,영상추출
dataset_004061.jpg,1448118@0_01002_221110_P1_T3__0235.jpg,0,Can,train,영상추출
dataset_004062.jpg,1171273@0_03001_221026_P1_T3__1439.jpg,1,Pet bottle,train,영상추출
dataset_004063.jpg,1216976@0_01002_221026_P1_T3__5528.jpg,0,Can,train,영상추출
dataset_004064.jpg,1090174@0_03001_220907_P1_T3__0111.jpg,1,Pet bottle,train,영상추출
dataset_004065.jpg,971162@0_01002_220906_P1_T3__1858.jpg,0,Can,train,영상추출
dataset_004066.jpg,956171@0_01002_220906_P1_T3__2865.jpg,0,Can,train,영상추출
dataset_004067.jpg,1322662@0_03002_221028_P1_T3__1181.jpg,1,Pet bottle,train,영상추출
dataset_004068.jpg,1253048@0_01001_221110_P1_T3__0130.jpg,0,Can,train,영상추출
dataset_004069.jpg,1241725@0_05001_221026_P1_T3__1071.jpg,2,Styrofoam,train,영상추출
dataset_004070.jpg,1020354@0_01002_221006_P1_T3__0726.jpg,0,Can,train,영상추출
dataset_004071.jpg,1016142@0_01001_221006_P1_T3__1971.jpg,0,Can,train,영상추출
dataset_004072.jpg,1314528@0_05001_221020_P1_T3__0363.jpg,2,Styrofoam,train,영상추출
dataset_004073.jpg,947369@0_01002_220906_P1_T3__2963.jpg,0,Can,train,영상추출
dataset_004074.jpg,1110519@0_03001_220907_P1_T3__2138.jpg,1,Pet bottle,train,영상추출
dataset_004075.jpg,975260@0_01002_220906_P1_T3__2764.jpg,0,Can,train,영상추출
dataset_004076.jpg,1208257@0_03001_221026_P1_T3__4340.jpg,1,Pet bottle,train,영상추출
dataset_004077.jpg,975642@0_01002_220906_P1_T3__3188.jpg,0,Can,train,영상추출
dataset_004078.jpg,1073838@0_05001_221006_P1_T3__0090.jpg,2,Styrofoam,train,영상추출
dataset_004079.jpg,1130167@0_05001_221006_P1_T3__2633.jpg,2,Styrofoam,train,영상추출
dataset_004080.jpg,1084660@0_03001_220907_P1_T3__2994.jpg,1,Pet bottle,train,영상추출
dataset_004081.jpg,1262397@0_01001_221110_P1_T3__3131.jpg,0,Can,train,영상추출
dataset_004082.jpg,1031892@0_01001_221006_P1_T3__2530.jpg,0,Can,train,영상추출
dataset_004083.jpg,1198080@0_03001_221026_P1_T3__3160.jpg,1,Pet bottle,train,영상추출
dataset_004084.jpg,1305771@0_03002_221028_P1_T3__0322.jpg,1,Pet bottle,train,영상추출
dataset_004085.jpg,1110140@0_05001_220907_P1_T3__0962.jpg,2,Styrofoam,train,영상추출
dataset_004086.jpg,1014213@0_01002_220906_P1_T3__1660.jpg,0,Can,train,영상추출
dataset_004087.jpg,1308315@0_03002_221028_P1_T3__0811.jpg,1,Pet bottle,train,영상추출
dataset_004088.jpg,970573@0_01002_220906_P1_T3__2561.jpg,0,Can,train,영상추출
dataset_004089.jpg,1141573@0_05001_221026_P1_T3__0802.jpg,2,Styrofoam,train,영상추출
dataset_004090.jpg,1307092@0_03002_221028_P1_T3__0223.jpg,1,Pet bottle,train,영상추출
dataset_004091.jpg,1103621@0_05001_221006_P1_T3__3208.jpg,2,Styrofoam,train,영상추출
dataset_004092.jpg,1102981@0_03002_220907_P1_T3__0242.jpg,1,Pet bottle,train,영상추출
dataset_004093.jpg,1118550@0_05001_221006_P1_T3__0322.jpg,2,Styrofoam,train,영상추출
dataset_004094.jpg,1304694@0_03002_221028_P1_T3__0894.jpg,1,Pet bottle,train,영상추출
dataset_004095.jpg,1002284@0_03001_220907_P1_T3__1951.jpg,1,Pet bottle,train,영상추출
dataset_004096.jpg,1157550@0_03001_221026_P1_T3__3644.jpg,1,Pet bottle,train,영상추출
dataset_004097.jpg,1259307@0_01001_221110_P1_T3__1599.jpg,0,Can,train,영상추출
dataset_004098.jpg,1306250@0_03002_221028_P1_T3__0569.jpg,1,Pet bottle,train,영상추출
dataset_004099.jpg,847457@0_03001_220823_P1_T3__0213.jpg,1,Pet bottle,train,영상추출
dataset_004100.jpg,1251178@0_03002_221026_P1_T3__1130.jpg,1,Pet bottle,train,영상추출
dataset_004101.jpg,1135444@0_03001_221026_P1_T3__6930.jpg,1,Pet bottle,train,영상추출
dataset_004102.jpg,1314919@0_05001_221020_P1_T3__0718.jpg,2,Styrofoam,train,영상추출
dataset_004103.jpg,1194346@0_03002_221026_P1_T3__0914.jpg,1,Pet bottle,train,영상추출
dataset_004104.jpg,1314656@0_05001_221020_P1_T3__0337.jpg,2,Styrofoam,train,영상추출
dataset_004105.jpg,1320069@0_03002_221028_P1_T3__0404.jpg,1,Pet bottle,train,영상추출
dataset_004106.jpg,1031868@0_01001_221006_P1_T3__0081.jpg,0,Can,train,영상추출
dataset_004107.jpg,942394@0_01002_220906_P1_T3__1347.jpg,0,Can,train,영상추출
dataset_004108.jpg,1087759@0_01001_221006_P1_T3__1673.jpg,0,Can,train,영상추출
dataset_004109.jpg,1317014@0_05001_221020_P1_T3__0886.jpg,2,Styrofoam,train,영상추출
dataset_004110.jpg,1260172@0_01001_221110_P1_T3__2893.jpg,0,Can,train,영상추출
dataset_004111.jpg,1156366@0_01002_221006_P1_T3__3466.jpg,0,Can,train,영상추출
dataset_004112.jpg,1151712@0_03001_221026_P1_T3__2125.jpg,1,Pet bottle,train,영상추출
dataset_004113.jpg,1249165@0_01001_221110_P1_T3__4214.jpg,0,Can,train,영상추출
dataset_004114.jpg,1109127@0_03002_221026_P1_T3__5502.jpg,1,Pet bottle,train,영상추출
dataset_004115.jpg,1160337@0_05001_221006_P1_T3__3238.jpg,2,Styrofoam,train,영상추출
dataset_004116.jpg,1248966@0_01001_221110_P1_T3__0021.jpg,0,Can,train,영상추출
dataset_004117.jpg,1322059@0_03002_221028_P1_T3__0575.jpg,1,Pet bottle,train,영상추출
dataset_004118.jpg,1083224@0_03001_220907_P1_T3__3527.jpg,1,Pet bottle,train,영상추출
dataset_004119.jpg,1003496@0_03001_220913_P1_T3__0322.jpg,1,Pet bottle,train,영상추출
dataset_004120.jpg,981524@0_03001_220907_P1_T3__0519.jpg,1,Pet bottle,train,영상추출
dataset_004121.jpg,1226876@0_01002_221026_P1_T3__0228.jpg,0,Can,train,영상추출
dataset_004122.jpg,1040566@0_01001_221006_P1_T3__3433.jpg,0,Can,train,영상추출
dataset_004123.jpg,1255000@0_01001_221110_P1_T3__3837.jpg,0,Can,train,영상추출
dataset_004124.jpg,1225068@0_01001_221026_P1_T3__0299.jpg,0,Can,train,영상추출
dataset_004125.jpg,984588@0_03001_220906_P1_T3__2369.jpg,1,Pet bottle,train,영상추출
dataset_004126.jpg,1011593@0_01002_220906_P1_T3__2126.jpg,0,Can,train,영상추출
dataset_004127.jpg,977812@0_05001_220906_P1_T3__1087.jpg,2,Styrofoam,train,영상추출
dataset_004128.jpg,1102953@0_03001_220907_P1_T3__0149.jpg,1,Pet bottle,train,영상추출
dataset_004129.jpg,997597@0_03002_220907_P1_T3__0993.jpg,1,Pet bottle,train,영상추출
dataset_004130.jpg,1014390@0_01002_221006_P1_T3__3380.jpg,0,Can,train,영상추출
dataset_004131.jpg,1158820@0_03001_221026_P1_T3__0118.jpg,1,Pet bottle,train,영상추출
dataset_004132.jpg,1197458@0_03002_221026_P1_T3__2147.jpg,1,Pet bottle,train,영상추출
dataset_004133.jpg,1036841@0_01001_221006_P1_T3__0469.jpg,0,Can,train,영상추출
dataset_004134.jpg,1031075@0_01001_221006_P1_T3__3283.jpg,0,Can,train,영상추출
dataset_004135.jpg,1028166@0_01001_221006_P1_T3__3364.jpg,0,Can,train,영상추출
dataset_004136.jpg,1006388@0_05001_220907_P1_T3__3046.jpg,2,Styrofoam,train,영상추출
dataset_004137.jpg,1121077@0_03001_221026_P1_T3__1815.jpg,1,Pet bottle,train,영상추출
dataset_004138.jpg,946885@0_01002_220906_P1_T3__3041.jpg,0,Can,train,영상추출
dataset_004139.jpg,1017910@0_01002_220906_P1_T3__3364.jpg,0,Can,train,영상추출
dataset_004140.jpg,1029992@0_01001_221006_P1_T3__2459.jpg,0,Can,train,영상추출
dataset_004141.jpg,1031632@0_01001_221006_P1_T3__2226.jpg,0,Can,train,영상추출
dataset_004142.jpg,1194228@0_03002_221026_P1_T3__1478.jpg,1,Pet bottle,train,영상추출
dataset_004143.jpg,997001@0_03002_220907_P1_T3__0247.jpg,1,Pet bottle,train,영상추출
dataset_004144.jpg,975187@0_01002_220906_P1_T3__2694.jpg,0,Can,train,영상추출
dataset_004145.jpg,977493@0_03001_220906_P1_T3__0592.jpg,1,Pet bottle,train,영상추출
dataset_004146.jpg,1299203@0_03002_221027_P1_T3__2577.jpg,1,Pet bottle,train,영상추출
dataset_004147.jpg,1065493@0_03001_220907_P1_T3__2179.jpg,1,Pet bottle,train,영상추출
dataset_004148.jpg,1031848@0_01001_221006_P1_T3__0146.jpg,0,Can,train,영상추출
dataset_004149.jpg,1447935@0_01002_221110_P1_T3__3067.jpg,0,Can,train,영상추출
dataset_004150.jpg,1255683@0_01001_221110_P1_T3__2786.jpg,0,Can,train,영상추출
dataset_004151.jpg,1022505@0_01001_221006_P1_T3__2845.jpg,0,Can,train,영상추출
dataset_004152.jpg,907739@0_03001_220913_P1_T3__0213.jpg,1,Pet bottle,train,영상추출
dataset_004153.jpg,969699@0_03001_220913_P1_T3__0125.jpg,1,Pet bottle,train,영상추출
dataset_004154.jpg,1242893@0_03002_221026_P1_T3__3301.jpg,1,Pet bottle,train,영상추출
dataset_004155.jpg,1188768@0_03001_221026_P1_T3__4696.jpg,1,Pet bottle,train,영상추출
dataset_004156.jpg,1316548@0_05001_221020_P1_T3__0831.jpg,2,Styrofoam,train,영상추출
dataset_004157.jpg,944442@0_01002_220906_P1_T3__0739.jpg,0,Can,train,영상추출
dataset_004158.jpg,1300742@0_03002_221028_P1_T3__0984.jpg,1,Pet bottle,train,영상추출
dataset_004159.jpg,1316599@0_05001_221020_P1_T3__1123.jpg,2,Styrofoam,train,영상추출
dataset_004160.jpg,1307424@0_03002_221028_P1_T3__0999.jpg,1,Pet bottle,train,영상추출
dataset_004161.jpg,968786@0_03001_220913_P1_T3__1335.jpg,1,Pet bottle,train,영상추출
dataset_004162.jpg,1310276@0_03002_221028_P1_T3__0900.jpg,1,Pet bottle,train,영상추출
dataset_004163.jpg,1310691@0_05001_221020_P1_T3__1078.jpg,2,Styrofoam,train,영상추출
dataset_004164.jpg,1198617@0_03001_221026_P1_T3__3240.jpg,1,Pet bottle,train,영상추출
dataset_004165.jpg,1081597@0_03002_220907_P1_T3__0938.jpg,1,Pet bottle,train,영상추출
dataset_004166.jpg,980330@0_01002_220907_P1_T3__3391.jpg,0,Can,train,영상추출
dataset_004167.jpg,849595@0_03001_220907_P1_T3__0418.jpg,1,Pet bottle,train,영상추출
dataset_004168.jpg,1300653@0_03002_221028_P1_T3__0367.jpg,1,Pet bottle,train,영상추출
dataset_004169.jpg,1085775@0_01001_221006_P1_T3__0821.jpg,0,Can,train,영상추출
dataset_004170.jpg,1307999@0_03002_221028_P1_T3__0734.jpg,1,Pet bottle,train,영상추출
dataset_004171.jpg,1213961@0_01002_221026_P1_T3__5531.jpg,0,Can,train,영상추출
dataset_004172.jpg,1238148@0_03002_221026_P1_T3__4190.jpg,1,Pet bottle,train,영상추출
dataset_004173.jpg,1157696@0_03001_221026_P1_T3__2131.jpg,1,Pet bottle,train,영상추출
dataset_004174.jpg,1203143@0_03001_221026_P1_T3__1937.jpg,1,Pet bottle,train,영상추출
dataset_004175.jpg,1011070@0_01002_220906_P1_T3__1592.jpg,0,Can,train,영상추출
dataset_004176.jpg,1194263@0_03002_221026_P1_T3__7053.jpg,1,Pet bottle,train,영상추출
dataset_004177.jpg,1082991@0_03001_220907_P1_T3__0005.jpg,1,Pet bottle,train,영상추출
dataset_004178.jpg,1153057@0_03001_221026_P1_T3__2254.jpg,1,Pet bottle,train,영상추출
dataset_004179.jpg,879858@0_03001_220907_P1_T3__0150.jpg,1,Pet bottle,train,영상추출
dataset_004180.jpg,945606@0_01002_220906_P1_T3__1113.jpg,0,Can,train,영상추출
dataset_004181.jpg,1318261@0_05001_221020_P1_T3__0047.jpg,2,Styrofoam,train,영상추출
dataset_004182.jpg,975692@0_01002_220906_P1_T3__3206.jpg,0,Can,train,영상추출
dataset_004183.jpg,1250973@0_03002_221026_P1_T3__0849.jpg,1,Pet bottle,train,영상추출
dataset_004184.jpg,1142789@0_03002_220907_P1_T3__1656.jpg,1,Pet bottle,train,영상추출
dataset_004185.jpg,1180066@0_03001_221026_P1_T3__2694.jpg,1,Pet bottle,train,영상추출
dataset_004186.jpg,1322742@0_03002_221028_P1_T3__0250.jpg,1,Pet bottle,train,영상추출
dataset_004187.jpg,942642@0_01002_220906_P1_T3__0237.jpg,0,Can,train,영상추출
dataset_004188.jpg,1258275@0_01001_221110_P1_T3__4484.jpg,0,Can,train,영상추출
dataset_004189.jpg,1317111@0_03002_221028_P1_T3__0724.jpg,1,Pet bottle,train,영상추출
dataset_004190.jpg,1249933@0_01001_221110_P1_T3__0470.jpg,0,Can,train,영상추출
dataset_004191.jpg,1304688@0_03002_221028_P1_T3__0754.jpg,1,Pet bottle,train,영상추출
dataset_004192.jpg,1195586@0_03002_221026_P1_T3__4538.jpg,1,Pet bottle,train,영상추출
dataset_004193.jpg,973965@0_03001_220907_P1_T3__0674.jpg,1,Pet bottle,train,영상추출
dataset_004194.jpg,1199732@0_03001_221026_P1_T3__6596.jpg,1,Pet bottle,train,영상추출
dataset_004195.jpg,1206430@0_01002_221026_P1_T3__1584.jpg,0,Can,train,영상추출
dataset_004196.jpg,1300471@0_03002_221028_P1_T3__0484.jpg,1,Pet bottle,train,영상추출
dataset_004197.jpg,1258656@0_01001_221110_P1_T3__4102.jpg,0,Can,train,영상추출
dataset_004198.jpg,944453@0_01002_220906_P1_T3__0702.jpg,0,Can,train,영상추출
dataset_004199.jpg,1004206@0_03001_220907_P1_T3__1244.jpg,1,Pet bottle,train,영상추출
dataset_004200.jpg,1208312@0_03001_221026_P1_T3__1165.jpg,1,Pet bottle,train,영상추출
dataset_004201.jpg,1213407@0_03001_221026_P1_T3__4215.jpg,1,Pet bottle,train,영상추출
dataset_004202.jpg,1088019@0_01001_221006_P1_T3__1261.jpg,0,Can,train,영상추출
dataset_004203.jpg,1308364@0_03002_221028_P1_T3__0883.jpg,1,Pet bottle,train,영상추출
dataset_004204.jpg,1189604@0_03002_221026_P1_T3__0769.jpg,1,Pet bottle,train,영상추출
dataset_004205.jpg,1065534@0_03001_220907_P1_T3__2095.jpg,1,Pet bottle,train,영상추출
dataset_004206.jpg,1087878@0_01001_221006_P1_T3__1466.jpg,0,Can,train,영상추출
dataset_004207.jpg,1311924@0_05001_221020_P1_T3__0305.jpg,2,Styrofoam,train,영상추출
dataset_004208.jpg,1323280@0_03002_221028_P1_T3__0822.jpg,1,Pet bottle,train,영상추출
dataset_004209.jpg,1320370@0_03002_221028_P1_T3__0236.jpg,1,Pet bottle,train,영상추출
dataset_004210.jpg,1168651@0_03001_220907_P1_T3__1087.jpg,1,Pet bottle,train,영상추출
dataset_004211.jpg,1000426@0_03001_220913_P1_T3__0395.jpg,1,Pet bottle,train,영상추출
dataset_004212.jpg,1206902@0_01001_221006_P1_T3__0558.jpg,0,Can,train,영상추출
dataset_004213.jpg,1188775@0_03001_221026_P1_T3__5140.jpg,1,Pet bottle,train,영상추출
dataset_004214.jpg,1247308@0_01001_221110_P1_T3__2647.jpg,0,Can,train,영상추출
dataset_004215.jpg,1222704@0_03002_221026_P1_T3__4062.jpg,1,Pet bottle,train,영상추출
dataset_004216.jpg,1000271@0_03001_220913_P1_T3__1984.jpg,1,Pet bottle,train,영상추출
dataset_004217.jpg,965719@0_03001_220913_P1_T3__0046.jpg,1,Pet bottle,train,영상추출
dataset_004218.jpg,1110558@0_03001_220907_P1_T3__1604.jpg,1,Pet bottle,train,영상추출
dataset_004219.jpg,1308305@0_03002_221028_P1_T3__0901.jpg,1,Pet bottle,train,영상추출
dataset_004220.jpg,1222596@0_03002_221026_P1_T3__0434.jpg,1,Pet bottle,train,영상추출
dataset_004221.jpg,975082@0_01002_220906_P1_T3__2574.jpg,0,Can,train,영상추출
dataset_004222.jpg,1322794@0_03002_221028_P1_T3__0460.jpg,1,Pet bottle,train,영상추출
dataset_004223.jpg,1043537@0_01001_221006_P1_T3__3320.jpg,0,Can,train,영상추출
dataset_004224.jpg,1108477@0_05001_221006_P1_T3__1904.jpg,2,Styrofoam,train,영상추출
dataset_004225.jpg,1305595@0_03002_221028_P1_T3__0288.jpg,1,Pet bottle,train,영상추출
dataset_004226.jpg,1244802@0_01001_221110_P1_T3__2421.jpg,0,Can,train,영상추출
dataset_004227.jpg,1322229@0_03002_221028_P1_T3__1020.jpg,1,Pet bottle,train,영상추출
dataset_004228.jpg,1176259@0_03002_221026_P1_T3__0870.jpg,1,Pet bottle,train,영상추출
dataset_004229.jpg,1313618@0_05001_221020_P1_T3__0438.jpg,2,Styrofoam,train,영상추출
dataset_004230.jpg,1015487@0_01001_221006_P1_T3__3562.jpg,0,Can,train,영상추출
dataset_004231.jpg,947880@0_01002_220906_P1_T3__0062.jpg,0,Can,train,영상추출
dataset_004232.jpg,1177969@0_03001_221026_P1_T3__3269.jpg,1,Pet bottle,train,영상추출
dataset_004233.jpg,946938@0_01002_220906_P1_T3__2064.jpg,0,Can,train,영상추출
dataset_004234.jpg,988002@0_05001_220907_P1_T3__1672.jpg,2,Styrofoam,train,영상추출
dataset_004235.jpg,1040554@0_01001_221006_P1_T3__3437.jpg,0,Can,train,영상추출
dataset_004236.jpg,928059@0_05001_220907_P1_T3__1148.jpg,2,Styrofoam,train,영상추출
dataset_004237.jpg,1135201@0_03001_221026_P1_T3__1638.jpg,1,Pet bottle,train,영상추출
dataset_004238.jpg,1005876@0_03002_220907_P1_T3__0654.jpg,1,Pet bottle,train,영상추출
dataset_004239.jpg,1215161@0_03002_221026_P1_T3__3980.jpg,1,Pet bottle,train,영상추출
dataset_004240.jpg,1155563@0_01001_221006_P1_T3__2062.jpg,0,Can,train,영상추출
dataset_004241.jpg,1200156@0_03002_221026_P1_T3__3006.jpg,1,Pet bottle,train,영상추출
dataset_004242.jpg,1133990@0_03001_221026_P1_T3__6261.jpg,1,Pet bottle,train,영상추출
dataset_004243.jpg,1020836@0_01002_221006_P1_T3__0988.jpg,0,Can,train,영상추출
dataset_004244.jpg,943438@0_01002_220906_P1_T3__2709.jpg,0,Can,train,영상추출
dataset_004245.jpg,1017499@0_01002_221006_P1_T3__2500.jpg,0,Can,train,영상추출
dataset_004246.jpg,1254548@0_01001_221110_P1_T3__3744.jpg,0,Can,train,영상추출
dataset_004247.jpg,1322075@0_03002_221028_P1_T3__0252.jpg,1,Pet bottle,train,영상추출
dataset_004248.jpg,1323655@0_03002_221028_P1_T3__0400.jpg,1,Pet bottle,train,영상추출
dataset_004249.jpg,1317474@0_03002_221028_P1_T3__0721.jpg,1,Pet bottle,train,영상추출
dataset_004250.jpg,1133429@0_03001_221026_P1_T3__2002.jpg,1,Pet bottle,train,영상추출
dataset_004251.jpg,945257@0_01002_220906_P1_T3__0939.jpg,0,Can,train,영상추출
dataset_004252.jpg,1228116@0_03002_221026_P1_T3__0527.jpg,1,Pet bottle,train,영상추출
dataset_004253.jpg,1016415@0_01001_221006_P1_T3__0968.jpg,0,Can,train,영상추출
dataset_004254.jpg,970517@0_01002_220906_P1_T3__2814.jpg,0,Can,train,영상추출
dataset_004255.jpg,1188608@0_03001_221026_P1_T3__5745.jpg,1,Pet bottle,train,영상추출
dataset_004256.jpg,1253091@0_01001_221110_P1_T3__0864.jpg,0,Can,train,영상추출
dataset_004257.jpg,1016145@0_01001_221006_P1_T3__1715.jpg,0,Can,train,영상추출
dataset_004258.jpg,979532@0_03001_220907_P1_T3__1717.jpg,1,Pet bottle,train,영상추출
dataset_004259.jpg,1188639@0_03001_221026_P1_T3__4635.jpg,1,Pet bottle,train,영상추출
dataset_004260.jpg,1323006@0_03002_221028_P1_T3__0005.jpg,1,Pet bottle,train,영상추출
dataset_004261.jpg,993944@0_03001_220913_P1_T3__1941.jpg,1,Pet bottle,train,영상추출
dataset_004262.jpg,1068399@0_05001_221006_P1_T3__2080.jpg,2,Styrofoam,train,영상추출
dataset_004263.jpg,1135130@0_03001_221026_P1_T3__1477.jpg,1,Pet bottle,train,영상추출
dataset_004264.jpg,1162713@0_03001_221026_P1_T3__2237.jpg,1,Pet bottle,train,영상추출
dataset_004265.jpg,1137686@0_03001_221026_P1_T3__0959.jpg,1,Pet bottle,train,영상추출
dataset_004266.jpg,1323863@0_03002_221028_P1_T3__0117.jpg,1,Pet bottle,train,영상추출
dataset_004267.jpg,1063682@0_05001_220907_P1_T3__1692.jpg,2,Styrofoam,train,영상추출
dataset_004268.jpg,1447885@0_01002_221110_P1_T3__1599.jpg,0,Can,train,영상추출
dataset_004269.jpg,1294837@0_03002_221027_P1_T3__5760.jpg,1,Pet bottle,train,영상추출
dataset_004270.jpg,1038123@0_01001_221006_P1_T3__2758.jpg,0,Can,train,영상추출
dataset_004271.jpg,1084604@0_03001_220907_P1_T3__3137.jpg,1,Pet bottle,train,영상추출
dataset_004272.jpg,970111@0_03001_220913_P1_T3__0281.jpg,1,Pet bottle,train,영상추출
dataset_004273.jpg,1197517@0_03001_221026_P1_T3__0736.jpg,1,Pet bottle,train,영상추출
dataset_004274.jpg,1255221@0_01001_221110_P1_T3__3826.jpg,0,Can,train,영상추출
dataset_004275.jpg,1022896@0_01001_221006_P1_T3__2026.jpg,0,Can,train,영상추출
dataset_004276.jpg,1242874@0_03002_221026_P1_T3__0812.jpg,1,Pet bottle,train,영상추출
dataset_004277.jpg,948692@0_01002_220906_P1_T3__0903.jpg,0,Can,train,영상추출
dataset_004278.jpg,1042660@0_01002_220907_P1_T3__1462.jpg,0,Can,train,영상추출
dataset_004279.jpg,983223@0_03001_220907_P1_T3__0129.jpg,1,Pet bottle,train,영상추출
dataset_004280.jpg,1197379@0_03001_221026_P1_T3__0497.jpg,1,Pet bottle,train,영상추출
dataset_004281.jpg,1120033@0_05001_221006_P1_T3__1984.jpg,2,Styrofoam,train,영상추출
dataset_004282.jpg,1108550@0_05001_221006_P1_T3__1713.jpg,2,Styrofoam,train,영상추출
dataset_004283.jpg,1258239@0_01001_221110_P1_T3__3977.jpg,0,Can,train,영상추출
dataset_004284.jpg,1295059@0_03002_221027_P1_T3__6237.jpg,1,Pet bottle,train,영상추출
dataset_004285.jpg,1244325@0_01001_221110_P1_T3__3158.jpg,0,Can,train,영상추출
dataset_004286.jpg,1312751@0_05001_221020_P1_T3__1015.jpg,2,Styrofoam,train,영상추출
dataset_004287.jpg,1002554@0_03001_220907_P1_T3__3393.jpg,1,Pet bottle,train,영상추출
dataset_004288.jpg,1081674@0_03001_220907_P1_T3__1188.jpg,1,Pet bottle,train,영상추출
dataset_004289.jpg,1261250@0_01001_221110_P1_T3__2473.jpg,0,Can,train,영상추출
dataset_004290.jpg,1032596@0_01001_221006_P1_T3__2063.jpg,0,Can,train,영상추출
dataset_004291.jpg,1026300@0_01001_221006_P1_T3__0769.jpg,0,Can,train,영상추출
dataset_004292.jpg,1002520@0_03001_220907_P1_T3__3452.jpg,1,Pet bottle,train,영상추출
dataset_004293.jpg,1135163@0_03001_221026_P1_T3__6256.jpg,1,Pet bottle,train,영상추출
dataset_004294.jpg,1171346@0_03002_221026_P1_T3__1456.jpg,1,Pet bottle,train,영상추출
dataset_004295.jpg,1300610@0_03002_221028_P1_T3__0451.jpg,1,Pet bottle,train,영상추출
dataset_004296.jpg,1131851@0_03002_221026_P1_T3__5268.jpg,1,Pet bottle,train,영상추출
dataset_004297.jpg,1030517@0_01001_221006_P1_T3__2566.jpg,0,Can,train,영상추출
dataset_004298.jpg,1319527@0_03002_221028_P1_T3__0641.jpg,1,Pet bottle,train,영상추출
dataset_004299.jpg,1065460@0_01002_220907_P1_T3__1933.jpg,0,Can,train,영상추출
dataset_004300.jpg,945837@0_01002_220906_P1_T3__1368.jpg,0,Can,train,영상추출
dataset_004301.jpg,1192375@0_03001_221026_P1_T3__3143.jpg,1,Pet bottle,train,영상추출
dataset_004302.jpg,1175156@0_05001_221026_P1_T3__0961.jpg,2,Styrofoam,train,영상추출
dataset_004303.jpg,1317880@0_05001_221020_P1_T3__0496.jpg,2,Styrofoam,train,영상추출
dataset_004304.jpg,1102599@0_03002_220907_P1_T3__3402.jpg,1,Pet bottle,train,영상추출
dataset_004305.jpg,1206247@0_03001_221026_P1_T3__0892.jpg,1,Pet bottle,train,영상추출
dataset_004306.jpg,1111930@0_03001_221006_P1_T3__1140.jpg,1,Pet bottle,train,영상추출
dataset_004307.jpg,1252623@0_01001_221110_P1_T3__0806.jpg,0,Can,train,영상추출
dataset_004308.jpg,1272340@0_03002_221027_P1_T3__0891.jpg,1,Pet bottle,train,영상추출
dataset_004309.jpg,1084269@0_03001_221026_P1_T3__2441.jpg,1,Pet bottle,train,영상추출
dataset_004310.jpg,1186756@0_01002_221026_P1_T3__1784.jpg,0,Can,train,영상추출
dataset_004311.jpg,1008809@0_03002_220907_P1_T3__2985.jpg,1,Pet bottle,train,영상추출
dataset_004312.jpg,1249261@0_01001_221110_P1_T3__1131.jpg,0,Can,train,영상추출
dataset_004313.jpg,1307991@0_03002_221028_P1_T3__0683.jpg,1,Pet bottle,train,영상추출
dataset_004314.jpg,1263010@0_01001_221110_P1_T3__3013.jpg,0,Can,train,영상추출
dataset_004315.jpg,1041860@0_03002_220907_P1_T3__1194.jpg,1,Pet bottle,train,영상추출
dataset_004316.jpg,1308352@0_03002_221028_P1_T3__1157.jpg,1,Pet bottle,train,영상추출
dataset_004317.jpg,1155464@0_01002_221006_P1_T3__3502.jpg,0,Can,train,영상추출
dataset_004318.jpg,1204857@0_03002_221026_P1_T3__2720.jpg,1,Pet bottle,train,영상추출
dataset_004319.jpg,1086036@0_01001_221006_P1_T3__0281.jpg,0,Can,train,영상추출
dataset_004320.jpg,1219244@0_01001_221026_P1_T3__3128.jpg,0,Can,train,영상추출
